_id,name,native_name,birth_day,birth_month,gender,role,status,species,height,hair_color,has_hair,image_profile,image_banner,affiliations,abilities,forms,tags,game_properties
char_bavarois_charlotte,Bavarois Charlotte,シャーロット・ババロア,29,10,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512300/entertainment_hub/characters/char_char_bavarois_charlotte_profile.png,,,,,,
char_bay_whitey,Bay Whitey,ホワイティ・ベイ,31,10,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512079/entertainment_hub/characters/char_char_bay_whitey_profile.jpg,,,,,,
char_bayer,Bayer,バイエル,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512714/entertainment_hub/characters/char_char_bayer_profile.jpg,,,,,,
char_bazz_b,Bazz-B,バズビー,14,7,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523803/entertainment_hub/characters/char_char_bazz_b_profile.png,,,,,,
char_bean,Bean,ビーン,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512711/entertainment_hub/characters/char_char_bean_profile.png,,,,,,
char_bege_capone,Bege Capone,カポネ・ベッジ,17,1,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511757/entertainment_hub/characters/char_char_bege_capone_profile.png,,,,,,
char_belladonna,Belladonna,ベラドンナ,26,10,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512053/entertainment_hub/characters/char_char_belladonna_profile.png,,,,,,
char_bellamy,Bellamy,ベラミー,7,8,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513041/entertainment_hub/characters/char_char_bellamy_profile.jpg,,,,,,
char_bellett,Bellett,ベレット,,,female,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512526/entertainment_hub/characters/char_char_bellett_profile.png,,,,,,
char_belo_betty,Belo Betty,ベロ・ベティ,15,6,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512165/entertainment_hub/characters/char_char_belo_betty_profile.png,,,,,,
char_ben_beckman,Ben Beckman,ベン・ベックマン,9,11,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511923/entertainment_hub/characters/char_char_ben_beckman_profile.png,,,,,,
char_benga,Benga,ベンが,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511584/entertainment_hub/characters/char_char_benga_profile.png,,,,,,
char_benin,Benin,ベニン,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523943/entertainment_hub/characters/char_char_benin_profile.jpg,,,,,,
char_bent,Bent,ベント,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512974/entertainment_hub/characters/char_char_bent_profile.jpg,,,,,,
char_benten,Benten,ベンテン,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511336/entertainment_hub/characters/char_char_benten_profile.jpg,,,,,,
char_bentham,Bentham,ベンサム,15,8,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513048/entertainment_hub/characters/char_char_bentham_profile.png,,,,,,
char_bepo,Bepo,ベポ,20,11,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511931/entertainment_hub/characters/char_char_bepo_profile.png,,,,,,
char_berry_good,Berry Good,ベリーグッド,10,9,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512414/entertainment_hub/characters/char_char_berry_good_profile.png,,,,,,
char_berthold_hawkeye,Berthold Hawkeye,ホークアイの父,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524483/entertainment_hub/characters/char_char_berthold_hawkeye_profile.jpg,,,,,,
char_bertolt_hoover,Bertolt Hoover,ベルトルト・フーバー,30,12,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512534/entertainment_hub/characters/char_char_bertolt_hoover_profile.jpg,,,,,,
char_beta,Beta,べタ,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523994/entertainment_hub/characters/char_char_beta_profile.png,,,,,,
char_bian,Bian,ビアン,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511735/entertainment_hub/characters/char_char_bian_profile.png,,,,,,
char_bido,Bido,ビドー,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524415/entertainment_hub/characters/char_char_bido_profile.png,,,,,,
char_big_pan,Big Pan,ビッグパン,25,5,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511732/entertainment_hub/characters/char_char_big_pan_profile.png,,,,,,
char_bikousha,Bikousha,尾行者,,,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524030/entertainment_hub/characters/char_char_bikousha_profile.png,,,,,,
char_bingo,Bingo,びん豪,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512314/entertainment_hub/characters/char_char_bingo_profile.png,,,,,,
char_bins,Bins,ビンズ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512398/entertainment_hub/characters/char_char_bins_profile.jpg,,,,,,
char_bisuke,Bisuke,ビスケ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511223/entertainment_hub/characters/char_char_bisuke_profile.jpg,,,,,,
char_biwako_sarutobi,Biwako Sarutobi,猿飛 ビワコ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511427/entertainment_hub/characters/char_char_biwako_sarutobi_profile.jpg,,,,,,
char_biyo,Biyo,ビヨ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511750/entertainment_hub/characters/char_char_biyo_profile.jpg,,,,,,
char_bjorn,Bjorn,ビョルン,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512952/entertainment_hub/characters/char_char_bjorn_profile.png,,,,,,
char_black_hayate,Black Hayate,ブラックハヤテ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524453/entertainment_hub/characters/char_char_black_hayate_profile.png,,,,,,
char_black_maria,Black Maria,ブラックマリア,24,9,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512405/entertainment_hub/characters/char_char_black_maria_profile.jpg,,,,,,
char_blamenco,Blamenco,ブラメンコ,5,2,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512096/entertainment_hub/characters/char_char_blamenco_profile.jpg,,,,,,
char_blenheim,Blenheim,ブレンハイム,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512238/entertainment_hub/characters/char_char_blenheim_profile.jpg,,,,,,
char_blue_gilly,Blue Gilly,ブルーギリー,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512230/entertainment_hub/characters/char_char_blue_gilly_profile.png,,,,,,
char_bluefan,Bluefan,ブルーファン,11,7,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511937/entertainment_hub/characters/char_char_bluefan_profile.jpg,,,,,,
char_bluejam,Bluejam,ブルージャム,16,2,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512088/entertainment_hub/characters/char_char_bluejam_profile.jpg,,,,,,
char_bluemarine,Bluemarine,ブルマリン,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512364/entertainment_hub/characters/char_char_bluemarine_profile.png,,,,,,
char_blueno,Blueno,ブルーノ,20,4,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512025/entertainment_hub/characters/char_char_blueno_profile.png,,,,,,
char_bobbin,Bobbin,ボビン,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511741/entertainment_hub/characters/char_char_bobbin_profile.jpg,,,,,,
char_bofoi,Bofoi,ボフォイ,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531130/entertainment_hub/characters/char_char_bofoi_profile.jpg,,,,,,
char_bomb,Bomb,ボンブ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531130/entertainment_hub/characters/char_char_bomb_profile.png,,,,,,
char_bonbon_kaihei,Bonbon Kaihei,ボンボン海兵,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513082/entertainment_hub/characters/char_char_bonbon_kaihei_profile.png,,,,,,
char_bones_daz,Bones Daz,ダズ・ボーネス,1,1,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511860/entertainment_hub/characters/char_char_bones_daz_profile.png,,,,,,
char_bonk_punch,Bonk Punch,ボンク・パンチ,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511737/entertainment_hub/characters/char_char_bonk_punch_profile.png,,,,,,
char_boris_feulner,Boris Feulner,ボリス・フォイルナー,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512703/entertainment_hub/characters/char_char_boris_feulner_profile.png,,,,,,
char_boro,Boro,ボロ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511539/entertainment_hub/characters/char_char_boro_profile.png,,,,,,
char_borsalino,Borsalino,ボルサリーノ,23,11,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511790/entertainment_hub/characters/char_char_borsalino_profile.png,,,,,,
char_boruto_uzumaki,Boruto Uzumaki,うずまきボルト,27,3,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511512/entertainment_hub/characters/char_char_boruto_uzumaki_profile.png,,,,,,
char_bourbon_jr,Bourbon Jr.,バーボンJr.,8,4,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512446/entertainment_hub/characters/char_char_bourbon_jr_profile.png,,,,,,
char_bradley_fujin,Bradley-fujin,ブラッドレイ夫人,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524436/entertainment_hub/characters/char_char_bradley_fujin_profile.png,,,,,,
char_brahm,Brahm,ブラーム,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512341/entertainment_hub/characters/char_char_brahm_profile.png,,,,,,
char_brandnew,Brandnew,ブランニュー,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512957/entertainment_hub/characters/char_char_brandnew_profile.jpg,,,,,,
char_brindo_achino,Brindo Achino,ブリンド・アッチーノ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511864/entertainment_hub/characters/char_char_brindo_achino_profile.jpg,,,,,,
char_brook,Brook,ブルック,3,4,male,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511712/entertainment_hub/characters/char_char_brook_profile.png,,,,,,
char_brownie_charlotte,Brownie Charlotte,ブラウニー,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512310/entertainment_hub/characters/char_char_brownie_charlotte_profile.png,,,,,,
char_brulee_charlotte,Brulee Charlotte,シャーロット・ブリュレ,6,3,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512197/entertainment_hub/characters/char_char_brulee_charlotte_profile.png,,,,,,
char_brut,Brut,ブルット,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531216/entertainment_hub/characters/char_char_brut_profile.png,,,,,,
char_buccaneer,Buccaneer,バッカニア,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524476/entertainment_hub/characters/char_char_buccaneer_profile.jpg,,,,,,
char_buche,Buche,ブッシュ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512312/entertainment_hub/characters/char_char_buche_profile.png,,,,,,
char_buchi,Buchi,ブチ,7,2,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511933/entertainment_hub/characters/char_char_buchi_profile.jpg,,,,,,
char_buena_festa,Buena Festa,,,,male,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512981/entertainment_hub/characters/char_char_buena_festa_profile.jpg,,,,,,
char_buffalo,Buffalo,バッファロー,8,4,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512406/entertainment_hub/characters/char_char_buffalo_profile.png,,,,,,
char_bug,Bug,バグ,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511604/entertainment_hub/characters/char_char_bug_profile.png,,,,,,
char_buggy,Buggy,バギー,8,8,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512994/entertainment_hub/characters/char_char_buggy_profile.png,,,,,,
char_building_snake,Building Snake,ビルディング・スネイク,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512434/entertainment_hub/characters/char_char_building_snake_profile.png,,,,,,
char_buntan_kurosuki,Buntan Kurosuki,黒勘文淡,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511640/entertainment_hub/characters/char_char_buntan_kurosuki_profile.jpg,,,,,,
char_busaiku_daisoutou,Busaiku Daisoutou,ブサイク大総統,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531129/entertainment_hub/characters/char_char_busaiku_daisoutou_profile.png,,,,,,
char_bushidrill,Bushidrill,ブシドリル,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531161/entertainment_hub/characters/char_char_bushidrill_profile.png,,,,,,
char_butagami,Butagami,豚神,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531181/entertainment_hub/characters/char_char_butagami_profile.jpg,,,,,,
char_buubuu,Buubuu,プップー,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511924/entertainment_hub/characters/char_char_buubuu_profile.png,,,,,,
char_byakuya_kuchiki,Byakuya Kuchiki,朽木白哉,31,1,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523822/entertainment_hub/characters/char_char_byakuya_kuchiki_profile.png,,,,,,
char_byron,Byron,バイロン,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512263/entertainment_hub/characters/char_char_byron_profile.png,,,,,,
char_cb_gallant,CB Gallant,シービーギャラン,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512370/entertainment_hub/characters/char_char_cb_gallant_profile.png,,,,,,
char_cabaji,Cabaji,カバジ,8,9,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512999/entertainment_hub/characters/char_char_cabaji_profile.jpg,,,,,,
char_cabaletta_charlotte,Cabaletta Charlotte,シャーロット・カバレッタ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512194/entertainment_hub/characters/char_char_cabaletta_charlotte_profile.png,,,,,,
char_cadenza_charlotte,Cadenza Charlotte,シャーロット・カデンツァ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512192/entertainment_hub/characters/char_char_cadenza_charlotte_profile.png,,,,,,
char_calgara,Calgara,カルガラ,4,10,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511777/entertainment_hub/characters/char_char_calgara_profile.png,,,,,,
char_calvi,Calvi,カルヴィ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512582/entertainment_hub/characters/char_char_calvi_profile.jpg,,,,,,
char_cameraman,Cameraman,カメラマン,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512807/entertainment_hub/characters/char_char_cameraman_profile.jpg,,,,,,
char_camus,Camus,カミュ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512336/entertainment_hub/characters/char_char_camus_profile.png,,,,,,
char_candice_catnipp,Candice  Catnipp,キャンディス・キャットニップ,7,6,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523876/entertainment_hub/characters/char_char_candice_catnipp_profile.jpg,,,,,,
char_cang_du,Cang Du,蒼都,27,5,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523903/entertainment_hub/characters/char_char_cang_du_profile.png,,,,,,
char_carina,Carina,カリーナ,,,,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513019/entertainment_hub/characters/char_char_carina_profile.png,,,,,,
char_carla_yeager,Carla Yeager,カルラ・イェーガー,29,1,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512625/entertainment_hub/characters/char_char_carla_yeager_profile.png,,,,,,
